#,"Date Time, GMT-07:00",Temp_F ,Temp_C,Light lum/ft2,Site,Method,Elevation
329,5/22/2023 23:45,50.995,10.55277778,0,Thorndyke,Ground Bag,Low
330,5/23/2023 0:00,51.172,10.65111111,0,Thorndyke,Ground Bag,Low
331,5/23/2023 0:15,53.798,12.11,0,Thorndyke,Ground Bag,Low
332,5/23/2023 0:30,53.973,12.20722222,0,Thorndyke,Ground Bag,Low
333,5/23/2023 0:45,53.798,12.11,0,Thorndyke,Ground Bag,Low
334,5/23/2023 1:00,53.973,12.20722222,0,Thorndyke,Ground Bag,Low
335,5/23/2023 1:15,53.798,12.11,0,Thorndyke,Ground Bag,Low
336,5/23/2023 1:30,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
337,5/23/2023 1:45,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
338,5/23/2023 2:00,54.495,12.49722222,0,Thorndyke,Ground Bag,Low
339,5/23/2023 2:15,54.495,12.49722222,0,Thorndyke,Ground Bag,Low
340,5/23/2023 2:30,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
341,5/23/2023 2:45,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
342,5/23/2023 3:00,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
343,5/23/2023 3:15,53.973,12.20722222,0,Thorndyke,Ground Bag,Low
344,5/23/2023 3:30,53.973,12.20722222,0,Thorndyke,Ground Bag,Low
345,5/23/2023 3:45,53.973,12.20722222,0,Thorndyke,Ground Bag,Low
346,5/23/2023 4:00,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
347,5/23/2023 4:15,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
348,5/23/2023 4:30,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
349,5/23/2023 4:45,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
350,5/23/2023 5:00,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
351,5/23/2023 5:15,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
352,5/23/2023 5:30,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
353,5/23/2023 5:45,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
354,5/23/2023 6:00,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
355,5/23/2023 6:15,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
356,5/23/2023 6:30,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
357,5/23/2023 6:45,54.322,12.40111111,1,Thorndyke,Ground Bag,Low
358,5/23/2023 7:00,54.495,12.49722222,2,Thorndyke,Ground Bag,Low
359,5/23/2023 7:15,54.495,12.49722222,3,Thorndyke,Ground Bag,Low
360,5/23/2023 7:30,54.495,12.49722222,5,Thorndyke,Ground Bag,Low
361,5/23/2023 7:45,54.495,12.49722222,7,Thorndyke,Ground Bag,Low
362,5/23/2023 8:00,54.495,12.49722222,10,Thorndyke,Ground Bag,Low
363,5/23/2023 8:15,54.669,12.59388889,11,Thorndyke,Ground Bag,Low
364,5/23/2023 8:30,54.842,12.69,11,Thorndyke,Ground Bag,Low
365,5/23/2023 8:45,55.189,12.88277778,13,Thorndyke,Ground Bag,Low
366,5/23/2023 9:00,55.364,12.98,16,Thorndyke,Ground Bag,Low
367,5/23/2023 9:15,55.537,13.07611111,21,Thorndyke,Ground Bag,Low
368,5/23/2023 9:30,55.711,13.17277778,20,Thorndyke,Ground Bag,Low
369,5/23/2023 9:45,56.057,13.365,22,Thorndyke,Ground Bag,Low
370,5/23/2023 10:00,56.404,13.55777778,43,Thorndyke,Ground Bag,Low
371,5/23/2023 10:15,56.923,13.84611111,37,Thorndyke,Ground Bag,Low
372,5/23/2023 10:30,56.577,13.65388889,50,Thorndyke,Ground Bag,Low
373,5/23/2023 10:45,57.958,14.42111111,57,Thorndyke,Ground Bag,Low
374,5/23/2023 11:00,60.539,15.855,152,Thorndyke,Ground Bag,Low
375,5/23/2023 11:15,61.741,16.52277778,248,Thorndyke,Ground Bag,Low
376,5/23/2023 11:30,62.254,16.80777778,432,Thorndyke,Ground Bag,Low
377,5/23/2023 11:45,66.537,19.18722222,480,Thorndyke,Ground Bag,Low
378,5/23/2023 12:00,71.168,21.76,704,Thorndyke,Ground Bag,Low
379,5/23/2023 12:15,73.58,23.1,704,Thorndyke,Ground Bag,Low
380,5/23/2023 12:30,75.312,24.06222222,768,Thorndyke,Ground Bag,Low
381,5/23/2023 12:45,75.659,24.255,800,Thorndyke,Ground Bag,Low
382,5/23/2023 13:00,77.4,25.22222222,992,Thorndyke,Ground Bag,Low
383,5/23/2023 13:15,77.4,25.22222222,992,Thorndyke,Ground Bag,Low
384,5/23/2023 13:30,79.853,26.585,1152,Thorndyke,Ground Bag,Low
385,5/23/2023 13:45,77.225,25.125,1024,Thorndyke,Ground Bag,Low
386,5/23/2023 14:00,77.574,25.31888889,992,Thorndyke,Ground Bag,Low
387,5/23/2023 14:15,75.832,24.35111111,864,Thorndyke,Ground Bag,Low
388,5/23/2023 14:30,82.33,27.96111111,1152,Thorndyke,Ground Bag,Low
389,5/23/2023 14:45,76.181,24.545,864,Thorndyke,Ground Bag,Low
390,5/23/2023 15:00,75.139,23.96611111,768,Thorndyke,Ground Bag,Low
391,5/23/2023 15:15,74.964,23.86888889,800,Thorndyke,Ground Bag,Low
392,5/23/2023 15:30,75.484,24.15777778,768,Thorndyke,Ground Bag,Low
393,5/23/2023 15:45,73.58,23.1,800,Thorndyke,Ground Bag,Low
394,5/23/2023 16:00,70.651,21.47277778,768,Thorndyke,Ground Bag,Low
395,5/23/2023 16:15,65.167,18.42611111,120,Thorndyke,Ground Bag,Low
396,5/23/2023 16:30,60.368,15.76,70,Thorndyke,Ground Bag,Low
397,5/23/2023 16:45,58.82,14.9,68,Thorndyke,Ground Bag,Low
398,5/23/2023 17:00,58.647,14.80388889,54,Thorndyke,Ground Bag,Low
399,5/23/2023 17:15,58.647,14.80388889,26,Thorndyke,Ground Bag,Low
400,5/23/2023 17:30,58.303,14.61277778,12,Thorndyke,Ground Bag,Low
401,5/23/2023 17:45,58.303,14.61277778,6,Thorndyke,Ground Bag,Low
402,5/23/2023 18:00,58.82,14.9,4,Thorndyke,Ground Bag,Low
403,5/23/2023 18:15,58.476,14.70888889,4,Thorndyke,Ground Bag,Low
404,5/23/2023 18:30,57.441,14.13388889,3,Thorndyke,Ground Bag,Low
405,5/23/2023 18:45,57.096,13.94222222,2,Thorndyke,Ground Bag,Low
406,5/23/2023 19:00,56.23,13.46111111,2,Thorndyke,Ground Bag,Low
407,5/23/2023 19:15,55.537,13.07611111,0,Thorndyke,Ground Bag,Low
408,5/23/2023 19:30,55.189,12.88277778,3,Thorndyke,Ground Bag,Low
409,5/23/2023 19:45,55.364,12.98,8,Thorndyke,Ground Bag,Low
410,5/23/2023 20:00,55.537,13.07611111,4,Thorndyke,Ground Bag,Low
411,5/23/2023 20:15,55.364,12.98,2,Thorndyke,Ground Bag,Low
412,5/23/2023 20:30,55.537,13.07611111,2,Thorndyke,Ground Bag,Low
413,5/23/2023 20:45,55.364,12.98,0,Thorndyke,Ground Bag,Low
414,5/23/2023 21:00,54.842,12.69,0,Thorndyke,Ground Bag,Low
415,5/23/2023 21:15,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
416,5/23/2023 21:30,52.75,11.52777778,0,Thorndyke,Ground Bag,Low
417,5/23/2023 21:45,52.576,11.43111111,0,Thorndyke,Ground Bag,Low
418,5/23/2023 22:00,52.75,11.52777778,0,Thorndyke,Ground Bag,Low
419,5/23/2023 22:15,52.75,11.52777778,0,Thorndyke,Ground Bag,Low
420,5/23/2023 22:30,53.1,11.72222222,0,Thorndyke,Ground Bag,Low
421,5/23/2023 22:45,53.798,12.11,0,Thorndyke,Ground Bag,Low
422,5/23/2023 23:00,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
423,5/23/2023 23:15,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
424,5/23/2023 23:30,55.364,12.98,0,Thorndyke,Ground Bag,Low
425,5/23/2023 23:45,55.711,13.17277778,0,Thorndyke,Ground Bag,Low
426,5/24/2023 0:00,55.189,12.88277778,0,Thorndyke,Ground Bag,Low
427,5/24/2023 0:15,55.364,12.98,0,Thorndyke,Ground Bag,Low
428,5/24/2023 0:30,55.537,13.07611111,0,Thorndyke,Ground Bag,Low
429,5/24/2023 0:45,55.884,13.26888889,0,Thorndyke,Ground Bag,Low
430,5/24/2023 1:00,56.057,13.365,0,Thorndyke,Ground Bag,Low
431,5/24/2023 1:15,56.057,13.365,0,Thorndyke,Ground Bag,Low
432,5/24/2023 1:30,55.884,13.26888889,0,Thorndyke,Ground Bag,Low
433,5/24/2023 1:45,55.884,13.26888889,0,Thorndyke,Ground Bag,Low
434,5/24/2023 2:00,55.711,13.17277778,0,Thorndyke,Ground Bag,Low
435,5/24/2023 2:15,55.537,13.07611111,0,Thorndyke,Ground Bag,Low
436,5/24/2023 2:30,55.364,12.98,0,Thorndyke,Ground Bag,Low
437,5/24/2023 2:45,55.189,12.88277778,0,Thorndyke,Ground Bag,Low
438,5/24/2023 3:00,54.842,12.69,0,Thorndyke,Ground Bag,Low
439,5/24/2023 3:15,54.669,12.59388889,0,Thorndyke,Ground Bag,Low
440,5/24/2023 3:30,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
441,5/24/2023 3:45,53.973,12.20722222,0,Thorndyke,Ground Bag,Low
442,5/24/2023 4:00,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
443,5/24/2023 4:15,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
444,5/24/2023 4:30,54.842,12.69,0,Thorndyke,Ground Bag,Low
445,5/24/2023 4:45,55.711,13.17277778,0,Thorndyke,Ground Bag,Low
446,5/24/2023 5:00,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
447,5/24/2023 5:15,56.75,13.75,0,Thorndyke,Ground Bag,Low
448,5/24/2023 5:30,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
449,5/24/2023 5:45,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
450,5/24/2023 6:00,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
451,5/24/2023 6:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
452,5/24/2023 6:30,57.096,13.94222222,2,Thorndyke,Ground Bag,Low
453,5/24/2023 6:45,56.923,13.84611111,3,Thorndyke,Ground Bag,Low
454,5/24/2023 7:00,56.577,13.65388889,4,Thorndyke,Ground Bag,Low
455,5/24/2023 7:15,56.923,13.84611111,15,Thorndyke,Ground Bag,Low
456,5/24/2023 7:30,56.577,13.65388889,14,Thorndyke,Ground Bag,Low
457,5/24/2023 7:45,56.404,13.55777778,26,Thorndyke,Ground Bag,Low
458,5/24/2023 8:00,57.096,13.94222222,17,Thorndyke,Ground Bag,Low
459,5/24/2023 8:15,57.268,14.03777778,23,Thorndyke,Ground Bag,Low
460,5/24/2023 8:30,57.614,14.23,21,Thorndyke,Ground Bag,Low
461,5/24/2023 8:45,57.958,14.42111111,21,Thorndyke,Ground Bag,Low
462,5/24/2023 9:00,58.303,14.61277778,27,Thorndyke,Ground Bag,Low
463,5/24/2023 9:15,58.131,14.51722222,31,Thorndyke,Ground Bag,Low
464,5/24/2023 9:30,57.268,14.03777778,114,Thorndyke,Ground Bag,Low
465,5/24/2023 9:45,58.476,14.70888889,85,Thorndyke,Ground Bag,Low
466,5/24/2023 10:00,58.82,14.9,11,Thorndyke,Ground Bag,Low
467,5/24/2023 10:15,58.82,14.9,29,Thorndyke,Ground Bag,Low
468,5/24/2023 10:30,58.476,14.70888889,26,Thorndyke,Ground Bag,Low
469,5/24/2023 10:45,58.82,14.9,28,Thorndyke,Ground Bag,Low
470,5/24/2023 11:00,58.82,14.9,18,Thorndyke,Ground Bag,Low
471,5/24/2023 11:15,59.508,15.28222222,40,Thorndyke,Ground Bag,Low
472,5/24/2023 11:30,60.024,15.56888889,37,Thorndyke,Ground Bag,Low
473,5/24/2023 11:45,60.368,15.76,41,Thorndyke,Ground Bag,Low
474,5/24/2023 12:00,60.883,16.04611111,29,Thorndyke,Ground Bag,Low
475,5/24/2023 12:15,61.741,16.52277778,52,Thorndyke,Ground Bag,Low
476,5/24/2023 12:30,63.626,17.57,68,Thorndyke,Ground Bag,Low
477,5/24/2023 12:45,66.708,19.28222222,86,Thorndyke,Ground Bag,Low
478,5/24/2023 13:00,68.763,20.42388889,40,Thorndyke,Ground Bag,Low
479,5/24/2023 13:15,70.48,21.37777778,90,Thorndyke,Ground Bag,Low
480,5/24/2023 13:30,71.339,21.855,89,Thorndyke,Ground Bag,Low
481,5/24/2023 13:45,72.372,22.42888889,25,Thorndyke,Ground Bag,Low
482,5/24/2023 14:00,75.139,23.96611111,101,Thorndyke,Ground Bag,Low
483,5/24/2023 14:15,77.225,25.125,104,Thorndyke,Ground Bag,Low
484,5/24/2023 14:30,80.735,27.075,108,Thorndyke,Ground Bag,Low
485,5/24/2023 14:45,81.975,27.76388889,117,Thorndyke,Ground Bag,Low
486,5/24/2023 15:00,83.757,28.75388889,123,Thorndyke,Ground Bag,Low
487,5/24/2023 15:15,85.374,29.65222222,126,Thorndyke,Ground Bag,Low
488,5/24/2023 15:30,84.834,29.35222222,125,Thorndyke,Ground Bag,Low
489,5/24/2023 15:45,85.735,29.85277778,124,Thorndyke,Ground Bag,Low
490,5/24/2023 16:00,79.151,26.195,88,Thorndyke,Ground Bag,Low
491,5/24/2023 16:15,73.062,22.81222222,84,Thorndyke,Ground Bag,Low
492,5/24/2023 16:30,70.651,21.47277778,66,Thorndyke,Ground Bag,Low
493,5/24/2023 16:45,69.793,20.99611111,79,Thorndyke,Ground Bag,Low
494,5/24/2023 17:00,68.934,20.51888889,98,Thorndyke,Ground Bag,Low
495,5/24/2023 17:15,68.077,20.04277778,107,Thorndyke,Ground Bag,Low
496,5/24/2023 17:30,66.537,19.18722222,136,Thorndyke,Ground Bag,Low
497,5/24/2023 17:45,65.338,18.52111111,256,Thorndyke,Ground Bag,Low
498,5/24/2023 18:00,64.825,18.23611111,304,Thorndyke,Ground Bag,Low
499,5/24/2023 18:15,63.797,17.665,512,Thorndyke,Ground Bag,Low
500,5/24/2023 18:30,63.111,17.28388889,97,Thorndyke,Ground Bag,Low
501,5/24/2023 18:45,62.425,16.90277778,176,Thorndyke,Ground Bag,Low
502,5/24/2023 19:00,60.883,16.04611111,272,Thorndyke,Ground Bag,Low
503,5/24/2023 19:15,60.195,15.66388889,232,Thorndyke,Ground Bag,Low
504,5/24/2023 19:30,59.851,15.47277778,117,Thorndyke,Ground Bag,Low
505,5/24/2023 19:45,59.337,15.18722222,40,Thorndyke,Ground Bag,Low
506,5/24/2023 20:00,58.993,14.99611111,45,Thorndyke,Ground Bag,Low
507,5/24/2023 20:15,58.993,14.99611111,20,Thorndyke,Ground Bag,Low
508,5/24/2023 20:30,58.993,14.99611111,2,Thorndyke,Ground Bag,Low
509,5/24/2023 20:45,58.82,14.9,2,Thorndyke,Ground Bag,Low
510,5/24/2023 21:00,58.647,14.80388889,0,Thorndyke,Ground Bag,Low
511,5/24/2023 21:15,58.476,14.70888889,0,Thorndyke,Ground Bag,Low
512,5/24/2023 21:30,57.785,14.325,0,Thorndyke,Ground Bag,Low
513,5/24/2023 21:45,56.057,13.365,0,Thorndyke,Ground Bag,Low
514,5/24/2023 22:00,55.017,12.78722222,0,Thorndyke,Ground Bag,Low
515,5/24/2023 22:15,53.798,12.11,0,Thorndyke,Ground Bag,Low
516,5/24/2023 22:30,53.274,11.81888889,0,Thorndyke,Ground Bag,Low
517,5/24/2023 22:45,53.274,11.81888889,0,Thorndyke,Ground Bag,Low
518,5/24/2023 23:00,52.75,11.52777778,0,Thorndyke,Ground Bag,Low
519,5/24/2023 23:15,52.401,11.33388889,0,Thorndyke,Ground Bag,Low
520,5/24/2023 23:30,51.874,11.04111111,0,Thorndyke,Ground Bag,Low
521,5/24/2023 23:45,51.699,10.94388889,0,Thorndyke,Ground Bag,Low
522,5/25/2023 0:00,51.699,10.94388889,0,Thorndyke,Ground Bag,Low
523,5/25/2023 0:15,52.05,11.13888889,0,Thorndyke,Ground Bag,Low
524,5/25/2023 0:30,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
525,5/25/2023 0:45,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
526,5/25/2023 1:00,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
527,5/25/2023 1:15,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
528,5/25/2023 1:30,54.495,12.49722222,0,Thorndyke,Ground Bag,Low
529,5/25/2023 1:45,54.495,12.49722222,0,Thorndyke,Ground Bag,Low
530,5/25/2023 2:00,54.495,12.49722222,0,Thorndyke,Ground Bag,Low
531,5/25/2023 2:15,54.495,12.49722222,0,Thorndyke,Ground Bag,Low
532,5/25/2023 2:30,54.669,12.59388889,0,Thorndyke,Ground Bag,Low
533,5/25/2023 2:45,54.842,12.69,0,Thorndyke,Ground Bag,Low
534,5/25/2023 3:00,54.842,12.69,0,Thorndyke,Ground Bag,Low
535,5/25/2023 3:15,54.669,12.59388889,0,Thorndyke,Ground Bag,Low
536,5/25/2023 3:30,54.495,12.49722222,0,Thorndyke,Ground Bag,Low
537,5/25/2023 3:45,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
538,5/25/2023 4:00,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
539,5/25/2023 4:15,54.495,12.49722222,0,Thorndyke,Ground Bag,Low
540,5/25/2023 4:30,54.842,12.69,0,Thorndyke,Ground Bag,Low
541,5/25/2023 4:45,54.842,12.69,0,Thorndyke,Ground Bag,Low
542,5/25/2023 5:00,54.842,12.69,0,Thorndyke,Ground Bag,Low
543,5/25/2023 5:15,54.842,12.69,0,Thorndyke,Ground Bag,Low
544,5/25/2023 5:30,55.017,12.78722222,0,Thorndyke,Ground Bag,Low
545,5/25/2023 5:45,55.189,12.88277778,0,Thorndyke,Ground Bag,Low
546,5/25/2023 6:00,55.189,12.88277778,0,Thorndyke,Ground Bag,Low
547,5/25/2023 6:15,55.017,12.78722222,1,Thorndyke,Ground Bag,Low
548,5/25/2023 6:30,55.017,12.78722222,2,Thorndyke,Ground Bag,Low
549,5/25/2023 6:45,55.017,12.78722222,3,Thorndyke,Ground Bag,Low
550,5/25/2023 7:00,55.364,12.98,4,Thorndyke,Ground Bag,Low
551,5/25/2023 7:15,55.537,13.07611111,6,Thorndyke,Ground Bag,Low
552,5/25/2023 7:30,55.884,13.26888889,7,Thorndyke,Ground Bag,Low
553,5/25/2023 7:45,56.23,13.46111111,14,Thorndyke,Ground Bag,Low
554,5/25/2023 8:00,55.537,13.07611111,33,Thorndyke,Ground Bag,Low
555,5/25/2023 8:15,55.711,13.17277778,36,Thorndyke,Ground Bag,Low
556,5/25/2023 8:30,55.884,13.26888889,43,Thorndyke,Ground Bag,Low
557,5/25/2023 8:45,55.884,13.26888889,45,Thorndyke,Ground Bag,Low
558,5/25/2023 9:00,56.23,13.46111111,47,Thorndyke,Ground Bag,Low
559,5/25/2023 9:15,56.577,13.65388889,53,Thorndyke,Ground Bag,Low
560,5/25/2023 9:30,56.577,13.65388889,59,Thorndyke,Ground Bag,Low
561,5/25/2023 9:45,57.096,13.94222222,54,Thorndyke,Ground Bag,Low
562,5/25/2023 10:00,58.476,14.70888889,40,Thorndyke,Ground Bag,Low
563,5/25/2023 10:15,57.268,14.03777778,26,Thorndyke,Ground Bag,Low
564,5/25/2023 10:30,57.441,14.13388889,27,Thorndyke,Ground Bag,Low
565,5/25/2023 10:45,57.441,14.13388889,25,Thorndyke,Ground Bag,Low
566,5/25/2023 11:00,57.614,14.23,26,Thorndyke,Ground Bag,Low
567,5/25/2023 11:15,57.785,14.325,30,Thorndyke,Ground Bag,Low
568,5/25/2023 11:30,58.131,14.51722222,29,Thorndyke,Ground Bag,Low
569,5/25/2023 11:45,58.647,14.80388889,40,Thorndyke,Ground Bag,Low
570,5/25/2023 12:00,58.993,14.99611111,41,Thorndyke,Ground Bag,Low
571,5/25/2023 12:15,59.508,15.28222222,41,Thorndyke,Ground Bag,Low
572,5/25/2023 12:30,60.024,15.56888889,55,Thorndyke,Ground Bag,Low
573,5/25/2023 12:45,60.712,15.95111111,51,Thorndyke,Ground Bag,Low
574,5/25/2023 13:00,61.569,16.42722222,62,Thorndyke,Ground Bag,Low
575,5/25/2023 13:15,62.94,17.18888889,78,Thorndyke,Ground Bag,Low
576,5/25/2023 13:30,64.481,18.045,73,Thorndyke,Ground Bag,Low
577,5/25/2023 13:45,67.906,19.94777778,86,Thorndyke,Ground Bag,Low
578,5/25/2023 14:00,71.168,21.76,103,Thorndyke,Ground Bag,Low
579,5/25/2023 14:15,72.718,22.62111111,144,Thorndyke,Ground Bag,Low
580,5/25/2023 14:30,73.062,22.81222222,79,Thorndyke,Ground Bag,Low
581,5/25/2023 14:45,75.659,24.255,114,Thorndyke,Ground Bag,Low
582,5/25/2023 15:00,77.749,25.41611111,128,Thorndyke,Ground Bag,Low
583,5/25/2023 15:15,79.151,26.195,136,Thorndyke,Ground Bag,Low
584,5/25/2023 15:30,80.382,26.87888889,136,Thorndyke,Ground Bag,Low
585,5/25/2023 15:45,78.449,25.805,115,Thorndyke,Ground Bag,Low
586,5/25/2023 16:00,76.354,24.64111111,89,Thorndyke,Ground Bag,Low
587,5/25/2023 16:15,76.354,24.64111111,112,Thorndyke,Ground Bag,Low
588,5/25/2023 16:30,75.139,23.96611111,120,Thorndyke,Ground Bag,Low
589,5/25/2023 16:45,72.718,22.62111111,102,Thorndyke,Ground Bag,Low
590,5/25/2023 17:00,69.793,20.99611111,97,Thorndyke,Ground Bag,Low
591,5/25/2023 17:15,67.392,19.66222222,91,Thorndyke,Ground Bag,Low
592,5/25/2023 17:30,67.564,19.75777778,89,Thorndyke,Ground Bag,Low
593,5/25/2023 17:45,64.31,17.95,1088,Thorndyke,Ground Bag,Low
594,5/25/2023 18:00,63.111,17.28388889,480,Thorndyke,Ground Bag,Low
595,5/25/2023 18:15,62.94,17.18888889,320,Thorndyke,Ground Bag,Low
596,5/25/2023 18:30,62.425,16.90277778,248,Thorndyke,Ground Bag,Low
597,5/25/2023 18:45,63.282,17.37888889,104,Thorndyke,Ground Bag,Low
598,5/25/2023 19:00,61.569,16.42722222,152,Thorndyke,Ground Bag,Low
599,5/25/2023 19:15,60.883,16.04611111,97,Thorndyke,Ground Bag,Low
600,5/25/2023 19:30,60.539,15.855,42,Thorndyke,Ground Bag,Low
601,5/25/2023 19:45,60.195,15.66388889,31,Thorndyke,Ground Bag,Low
602,5/25/2023 20:00,59.851,15.47277778,22,Thorndyke,Ground Bag,Low
603,5/25/2023 20:15,59.337,15.18722222,16,Thorndyke,Ground Bag,Low
604,5/25/2023 20:30,58.131,14.51722222,7,Thorndyke,Ground Bag,Low
605,5/25/2023 20:45,57.785,14.325,1,Thorndyke,Ground Bag,Low
606,5/25/2023 21:00,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
607,5/25/2023 21:15,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
608,5/25/2023 21:30,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
609,5/25/2023 21:45,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
610,5/25/2023 22:00,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
611,5/25/2023 22:15,56.75,13.75,0,Thorndyke,Ground Bag,Low
612,5/25/2023 22:30,55.537,13.07611111,0,Thorndyke,Ground Bag,Low
613,5/25/2023 22:45,54.322,12.40111111,0,Thorndyke,Ground Bag,Low
614,5/25/2023 23:00,53.973,12.20722222,0,Thorndyke,Ground Bag,Low
615,5/25/2023 23:15,53.623,12.01277778,0,Thorndyke,Ground Bag,Low
616,5/25/2023 23:30,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
617,5/25/2023 23:45,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
618,5/26/2023 0:00,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
619,5/26/2023 0:15,52.225,11.23611111,0,Thorndyke,Ground Bag,Low
620,5/26/2023 0:30,51.874,11.04111111,0,Thorndyke,Ground Bag,Low
621,5/26/2023 0:45,51.699,10.94388889,0,Thorndyke,Ground Bag,Low
622,5/26/2023 1:00,51.523,10.84611111,0,Thorndyke,Ground Bag,Low
623,5/26/2023 1:15,51.699,10.94388889,0,Thorndyke,Ground Bag,Low
624,5/26/2023 1:30,52.75,11.52777778,0,Thorndyke,Ground Bag,Low
625,5/26/2023 1:45,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
626,5/26/2023 2:00,53.798,12.11,0,Thorndyke,Ground Bag,Low
627,5/26/2023 2:15,53.973,12.20722222,0,Thorndyke,Ground Bag,Low
628,5/26/2023 2:30,53.973,12.20722222,0,Thorndyke,Ground Bag,Low
629,5/26/2023 2:45,53.798,12.11,0,Thorndyke,Ground Bag,Low
630,5/26/2023 3:00,53.623,12.01277778,0,Thorndyke,Ground Bag,Low
631,5/26/2023 3:15,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
632,5/26/2023 3:30,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
633,5/26/2023 3:45,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
634,5/26/2023 4:00,53.449,11.91611111,0,Thorndyke,Ground Bag,Low
635,5/26/2023 4:15,53.623,12.01277778,0,Thorndyke,Ground Bag,Low
636,5/26/2023 4:30,53.798,12.11,0,Thorndyke,Ground Bag,Low
637,5/26/2023 4:45,53.623,12.01277778,0,Thorndyke,Ground Bag,Low
638,5/26/2023 5:00,53.623,12.01277778,0,Thorndyke,Ground Bag,Low
639,5/26/2023 5:15,53.623,12.01277778,0,Thorndyke,Ground Bag,Low
640,5/26/2023 5:30,53.798,12.11,0,Thorndyke,Ground Bag,Low
641,5/26/2023 5:45,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
642,5/26/2023 6:00,54.147,12.30388889,0,Thorndyke,Ground Bag,Low
643,5/26/2023 6:15,54.322,12.40111111,1,Thorndyke,Ground Bag,Low
644,5/26/2023 6:30,54.495,12.49722222,2,Thorndyke,Ground Bag,Low
645,5/26/2023 6:45,54.495,12.49722222,4,Thorndyke,Ground Bag,Low
646,5/26/2023 7:00,54.669,12.59388889,7,Thorndyke,Ground Bag,Low
647,5/26/2023 7:15,54.669,12.59388889,5,Thorndyke,Ground Bag,Low
648,5/26/2023 7:30,54.842,12.69,6,Thorndyke,Ground Bag,Low
649,5/26/2023 7:45,55.017,12.78722222,9,Thorndyke,Ground Bag,Low
650,5/26/2023 8:00,55.364,12.98,14,Thorndyke,Ground Bag,Low
651,5/26/2023 8:15,55.884,13.26888889,53,Thorndyke,Ground Bag,Low
652,5/26/2023 8:30,55.189,12.88277778,49,Thorndyke,Ground Bag,Low
653,5/26/2023 8:45,55.364,12.98,65,Thorndyke,Ground Bag,Low
654,5/26/2023 9:00,55.711,13.17277778,60,Thorndyke,Ground Bag,Low
655,5/26/2023 9:15,55.884,13.26888889,66,Thorndyke,Ground Bag,Low
656,5/26/2023 9:30,56.923,13.84611111,54,Thorndyke,Ground Bag,Low
657,5/26/2023 9:45,56.404,13.55777778,88,Thorndyke,Ground Bag,Low
658,5/26/2023 10:00,56.577,13.65388889,86,Thorndyke,Ground Bag,Low
659,5/26/2023 10:15,56.577,13.65388889,86,Thorndyke,Ground Bag,Low
660,5/26/2023 10:30,57.096,13.94222222,101,Thorndyke,Ground Bag,Low
661,5/26/2023 10:45,57.785,14.325,35,Thorndyke,Ground Bag,Low
662,5/26/2023 11:00,57.614,14.23,36,Thorndyke,Ground Bag,Low
663,5/26/2023 11:15,57.958,14.42111111,35,Thorndyke,Ground Bag,Low
