Date	ODO % sat	ODO mg/L	pH	Temp °C	Salinity (PSU)
3/19/24 0:15	96.3	9.23		9.944	26.60606954
3/19/24 0:30	95.9	9.21		9.816	26.68630113
3/19/24 0:45	95.3	9.16		9.787	26.73653273
3/19/24 1:00	95	9.14		9.749	26.77676432
3/19/24 1:15	95	9.14		9.685	26.86699591
3/19/24 1:30	94.6	9.11		9.613	26.93722751
3/19/24 1:45	94	9.08		9.516	26.9974591
3/19/24 2:00	93.8	9.07		9.417	27.0576907
3/19/24 2:15	93	9		9.411	27.06792229
3/19/24 2:30	92.7	8.97		9.391	27.08815388
3/19/24 2:45	92.2	8.93		9.336	27.12838548
3/19/24 3:00	91.7	8.89		9.297	27.16861707
3/19/24 3:15	91	8.82		9.273	27.20884867
3/19/24 3:30	89.5	8.68		9.25	27.25908026
3/19/24 3:45	89.2	8.65		9.213	27.29931185
3/19/24 4:00	88.9	8.63		9.218	27.29954345
3/19/24 4:15	88.9	8.63		9.22	27.29977504
3/19/24 4:30	89	8.63		9.222	27.29000664
3/19/24 4:45	89.4	8.67		9.231	27.27023823
3/19/24 5:00	90.1	8.74		9.249	27.24046982
3/19/24 5:15	90.9	8.81		9.292	27.18070142
3/19/24 5:30	92	8.92		9.33	27.09093301
3/19/24 5:45	93.5	9.04		9.454	26.9411646
3/19/24 6:00	96.5	9.28		9.819	26.5313962
3/19/24 6:15	101.5	9.66		10.435	26.11162779
3/19/24 6:30	100.9	9.63		10.285	26.15185939
3/19/24 6:45	100.3	9.58		10.222	26.17209098
3/19/24 7:00	97.9	9.39		10.047	26.33232257
3/19/24 7:15	97	9.32		9.899	26.47255417
3/19/24 7:30	96.5	9.27		9.849	26.53278576
3/19/24 7:45	96.9	9.32		9.757	26.61301736
3/19/24 8:00	97	9.33		9.752	26.70324895
3/19/24 8:15	97.6	9.39		9.748	26.73348054
3/19/24 8:30	97.9	9.42		9.751	26.76371214
3/19/24 8:45	99	9.52		9.766	26.77394373
3/19/24 9:00	100.2	9.62		9.832	26.76417533
3/19/24 9:15	99.7	9.56		9.9	26.70440692
3/19/24 9:30	98.9	9.49		9.876	26.68463851
3/19/24 9:45	98.9	9.49		9.883	26.70487011
3/19/24 10:00	100.6	9.64		9.94	26.7151017
3/19/24 10:15	99.6	9.54		9.97	26.6753333
3/19/24 10:30	97.9	9.37		10.029	26.59556489
3/19/24 10:45	99	9.47		10.055	26.60579648
3/19/24 11:00	100.3	9.56		10.235	26.50602808
3/19/24 11:15	102.2	9.72		10.36	26.50625967
3/19/24 11:30	96.1	9.19		9.952	26.94649127
3/19/24 11:45	96.4	9.23		9.848	27.08672286
3/19/24 12:00	98.4	9.42		9.923	27.04695445
3/19/24 12:15	101.1	9.63		10.109	26.94718605
3/19/24 12:30	100.2	9.57		9.982	27.06741764
3/19/24 12:45	100.6	9.66		9.728	27.13764924
3/19/24 13:00	99.9	9.6		9.674	27.13788083
3/19/24 13:15	99.2	9.53		9.669	27.14811242
3/19/24 13:30	99.4	9.55		9.706	27.13834402
3/19/24 13:45	99.8	9.58		9.774	27.12857561
3/19/24 14:00	101.3	9.69		9.928	27.03880721
3/19/24 14:15	101.1	9.67		9.969	26.9390388
3/19/24 14:30	99.7	9.54		9.969	26.86927039
3/19/24 14:45	104.8	9.98		10.192	26.87950199
3/19/24 15:00	107.9	10.25		10.273	26.87973358
3/19/24 15:15	109.1	10.36		10.307	26.83996518
3/19/24 15:30	108.5	10.3		10.332	26.78019677
3/19/24 15:45	111.8	10.63		10.221	27.00042836
3/19/24 16:00	104.7	10.03		9.865	27.09065996
3/19/24 16:15	102.8	9.87		9.769	27.09089155
3/19/24 16:30	102.5	9.84		9.753	27.11112314
3/19/24 16:45	102.4	9.83		9.752	27.11135474
3/19/24 17:00	102.5	9.84		9.763	27.10158633
3/19/24 17:15	105.1	10.02		10.114	26.96181793
3/19/24 17:30	106.2	10.03		10.624	26.62204952
3/19/24 17:45	103.2	9.83		10.185	26.84228111
3/19/24 18:00	103.8	9.89		10.157	26.86251271
3/19/24 18:15	102.9	9.82		10.108	26.8427443
3/19/24 18:30	102.2	9.76		10.063	26.8229759
3/19/24 18:45	100.5	9.63		9.931	26.82320749
3/19/24 19:00	97.5	9.37		9.831	26.53343908
3/19/24 19:15	91.9	8.98		9.546	25.16367068
3/19/24 19:30	89.1	8.79		9.275	24.41390227
3/19/24 19:45	87.9	8.74		9.132	23.78413387
3/19/24 20:15	87.2	8.95		9.022	23.77436546
3/19/24 20:30	85.8	8.48		9.093	24.81459705
3/19/24 20:45	87	8.58		9.121	25.03482865
3/19/24 21:00	85.4	8.3		9.509	26.02506024
3/19/24 21:15	86.9	8.4		9.661	26.36529184
3/19/24 21:30	87.9	8.5		9.665	26.39552343
3/19/24 21:45	89.3	8.58		9.871	26.43575502
3/19/24 22:00	96.7	9.22		10.132	26.79598662
3/19/24 22:15	97.4	9.31		10.022	26.87621821
3/19/24 22:30	97.6	9.33		9.972	26.89644981
3/19/24 22:45	96.1	9.22		9.786	27.0566814
3/19/24 23:00	94.5	9.1		9.598	27.17691299
3/19/24 23:15	95.5	9.17		9.745	27.07714459
3/19/24 23:30	95.9	9.21		9.783	26.99737618
3/19/24 23:45	95.9	9.2		9.806	27.00760778
3/20/24 0:00	96.7	9.27		9.878	26.94783937
3/20/24 0:15	96.1	9.21		9.903	26.93807096
3/20/24 0:30	95.8	9.17		9.934	26.92830256
3/20/24 0:45	94.2	9.05		9.713	27.06853415
3/20/24 1:00	94.8	9.11		9.684	27.07876575
3/20/24 1:15	95.6	9.17		9.783	27.02899734
3/20/24 1:30	96.2	9.21		9.908	26.92922893
3/20/24 1:45	96.1	9.2		9.88	26.96946053
3/20/24 2:00	93.4	8.95		9.836	27.03969212
3/20/24 2:15	93.2	8.94		9.778	27.04992371
3/20/24 2:30	93.5	9.02		9.531	27.16015531
3/20/24 2:45	93	8.97		9.479	27.2003869
3/20/24 3:00	91.4	8.84		9.361	27.2906185
3/20/24 3:15	91.3	8.84		9.334	27.31085009
3/20/24 3:30	91	8.81		9.337	27.31108168
3/20/24 3:45	91.7	8.87		9.364	27.29131328
3/20/24 4:00	91.3	8.83		9.377	27.28154487
3/20/24 4:15	92.1	8.9		9.415	27.25177647
3/20/24 4:30	92.1	8.9		9.42	27.25200806
3/20/24 4:45	91.4	8.83		9.407	27.26223965
3/20/24 5:00	91.1	8.8		9.394	27.27247125
3/20/24 5:15	90.4	8.74		9.381	27.28270284
3/20/24 5:30	89.9	8.69		9.38	27.29293444
3/20/24 5:45	98.5	9.44		9.855	26.87316603
3/20/24 6:00	98.8	9.47		9.864	26.86339762
3/20/24 6:15	99	9.5		9.841	26.84362922
3/20/24 6:30	99.4	9.53		9.907	26.83386081
3/20/24 6:45	99.1	9.5		9.89	26.80409241
3/20/24 7:00	98.9	9.48		9.924	26.764324
3/20/24 7:15	98.5	9.45		9.922	26.75455559
3/20/24 7:30	97.6	9.37		9.863	26.78478719
3/20/24 7:45	98.1	9.41		9.878	26.78501878
3/20/24 8:00	98.4	9.45		9.869	26.76525038
3/20/24 8:15	98.2	9.42		9.89	26.77548197
3/20/24 8:30	99.4	9.54		9.879	26.73571356
3/20/24 8:45	100	9.58		9.957	26.70594516
3/20/24 9:00	102.2	9.77		10.061	26.64617675
3/20/24 9:15	103.5	9.89		10.099	26.62640835
3/20/24 9:30	104.1	9.94		10.117	26.61663994
3/20/24 9:45	104.2	9.95		10.138	26.61687153
3/20/24 10:00	104.1	9.95		10.075	26.66710313
3/20/24 10:15	103.9	9.92		10.106	26.64733472
3/20/24 10:30	104.5	9.97		10.159	26.62756632
3/20/24 10:45	105.6	10.07		10.18	26.59779791
3/20/24 11:00	105.8	10.09		10.203	26.5780295
3/20/24 11:15	106.2	10.12		10.236	26.5582611
3/20/24 11:30	106.7	10.17		10.229	26.55849269
3/20/24 11:45	106.9	10.19		10.245	26.56872429
3/20/24 12:00	108.6	10.34		10.284	26.56895588
3/20/24 12:15	108.4	10.32		10.275	26.57918747
3/20/24 12:30	107.7	10.27		10.141	26.70941907
3/20/24 12:45	106.4	10.17		10.033	26.81965066
3/20/24 13:00	100.3	9.63		9.727	27.10988225
3/20/24 13:15	98	9.42		9.66	27.16011385
3/20/24 13:30	97.2	9.35		9.669	27.18034544
3/20/24 13:45	97.3	9.35		9.69	27.16057704
3/20/24 14:00	97.6	9.38		9.718	27.15080863
3/20/24 14:15	106.9	10.21		10.077	26.82104022
3/20/24 14:30	110.1	10.5		10.158	26.78127182
3/20/24 14:45	108.6	10.36		10.153	26.77150341
3/20/24 15:00	101.3	9.69		9.988	26.89173501
3/20/24 15:15	100.5	9.62		9.956	26.9219666
3/20/24 15:30	98.7	9.45		9.922	26.96219819
3/20/24 15:45	98.5	9.43		9.909	26.96242979
3/20/24 16:00	99.2	9.49		9.929	26.95266138
3/20/24 16:15	101.1	9.69		9.883	26.98289298
3/20/24 16:30	100.9	9.66		9.898	26.95312457
3/20/24 16:45	100.6	9.63		9.909	26.94335616
3/20/24 17:00	100.9	9.65		9.948	26.90358776
3/20/24 17:15	104.7	9.99		10.153	26.70381935
3/20/24 17:30	104	9.92		10.17	26.69405095
3/20/24 17:45	103.2	9.85		10.132	26.72428254
3/20/24 18:00	104.7	9.98		10.213	26.65451413
3/20/24 18:15	105.8	10.08		10.236	26.64474573
3/20/24 18:30	104.7	9.98		10.204	26.66497732
3/20/24 18:45	107.2	10.18		10.438	26.47520892
3/20/24 19:00	111.1	10.51		10.642	26.32544051
3/20/24 19:15	112.1	10.6		10.721	26.2556721
3/20/24 19:30	109.8	10.39		10.651	26.2859037
3/20/24 19:45	106.6	10.1		10.597	26.32613529
3/20/24 20:00	106	10.05		10.555	26.28636689
3/20/24 20:15	102.4	9.72		10.503	26.15659848
3/20/24 20:30	95	9.1		10.328	25.44683007
3/20/24 21:45	67.4	6.56		9.755	24.85706167
3/20/24 22:00	78.8	7.59		10.099	25.44729326
3/20/24 22:15	90.1	8.64		10.214	25.63752486
3/20/24 22:30	94.2	9.02		10.298	25.71775645
3/20/24 22:45	96.3	9.21		10.351	25.77798804
3/20/24 23:00	103.4	9.84		10.439	26.19821964
3/20/24 23:15	104.3	9.91		10.441	26.25845123
3/20/24 23:30	105.3	10.02		10.409	26.28868282
3/20/24 23:45	106.5	10.13		10.429	26.22891442
3/21/24 0:00	106	10.09		10.438	26.13914601
3/21/24 0:15	99.6	9.51		10.083	26.79937761
3/21/24 0:30	99.7	9.53		10.087	26.7796092
3/21/24 0:45	99.2	9.47		10.139	26.70984079
3/21/24 1:00	105.6	10.06		10.359	26.29007239
3/21/24 1:15	103.8	9.9		10.243	26.47030398
3/21/24 1:30	99.4	9.51		10.05	26.58053558
3/21/24 1:45	96.7	9.27		9.926	26.73076717
3/21/24 2:00	95.7	9.18		9.866	26.85099876
3/21/24 2:15	94.9	9.11		9.825	26.92123036
3/21/24 2:30	93.9	9.01		9.808	26.96146195
3/21/24 2:45	93.3	8.96		9.747	27.03169355
3/21/24 3:00	95.1	9.13		9.83	26.84192514
3/21/24 3:15	93.4	8.97		9.73	27.00215673
3/21/24 3:30	94.5	9.08		9.728	26.99238833
3/21/24 3:45	94	9.04		9.693	27.04261992
3/21/24 4:00	93.2	8.97		9.653	27.08285152
3/21/24 4:15	92.4	8.9		9.619	27.12308311
3/21/24 4:30	91.9	8.85		9.598	27.1533147
3/21/24 4:45	91.4	8.8		9.585	27.1835463
3/21/24 5:00	89.8	8.67		9.448	27.35377789
3/21/24 5:15	89.4	8.63		9.43	27.36400949
3/21/24 5:30	89.4	8.63		9.426	27.37424108
3/21/24 5:45	89.1	8.61		9.433	27.37447267
3/21/24 6:00	89.7	8.66		9.432	27.36470427
3/21/24 6:15	89.7	8.66		9.443	27.34493586
3/21/24 6:30	89.6	8.65		9.459	27.33516746
3/21/24 6:45	90.3	8.7		9.507	27.26539905
3/21/24 7:00	89.7	8.65		9.508	27.27563064
3/21/24 7:15	90.3	8.71		9.495	27.28586224
3/21/24 7:30	89.8	8.66		9.473	27.33609383
3/21/24 7:45	89.9	8.66		9.518	27.28632543
3/21/24 8:00	94.4	9.1		9.707	26.61655702
3/21/24 8:15	98.6	9.49		9.845	26.28678861
3/21/24 8:30	100.2	9.65		9.892	26.12702021
3/21/24 8:45	101.1	9.74		9.9	26.1272518
3/21/24 9:00	102.1	9.82		9.92	26.1174834
3/21/24 9:15	101.6	9.78		9.939	26.08771499
3/21/24 9:30	101.2	9.74		9.97	26.06794658
3/21/24 9:45	101.3	9.73		10.045	26.06817818
3/21/24 10:00	102.7	9.85		10.078	26.09840977
3/21/24 10:15	103.3	9.91		10.038	26.24864136
3/21/24 10:30	101.7	9.75		10.007	26.45887296
3/21/24 10:45	102.2	9.76		10.024	26.95910455
3/21/24 11:00	102.1	9.78		9.967	26.74933615
3/21/24 11:15	103.9	9.94		9.976	26.81956774
3/21/24 11:30	102.7	9.84		9.877	27.00979933
3/21/24 11:45	103.6	9.93		9.867	27.09003093
3/21/24 12:00	104.8	10.05		9.78	27.27026252
3/21/24 12:15	103.3	9.92		9.673	27.33049412
3/21/24 12:30	101.9	9.78		9.701	27.30072571
3/21/24 12:45	105.5	10.11		9.788	27.2809573
3/21/24 13:00	106.5	10.19		9.955	27.0711889
3/21/24 13:15	107	10.24		9.851	27.28142049
3/21/24 13:30	109.8	10.5		9.91	27.25165209
3/21/24 13:45	111.5	10.64		9.97	27.25188368
3/21/24 14:00	107.6	10.28		9.954	27.17211527
3/21/24 14:15	105.9	10.12		9.957	27.10234687
3/21/24 14:30	101.4	9.71		9.891	27.05257846
3/21/24 14:45	99	9.51		9.676	27.25281006
3/21/24 15:00	97.6	9.38		9.699	27.21304165
3/21/24 15:15	101.6	9.74		9.788	27.22327324
3/21/24 15:30	105.5	10.08		10.022	27.02350484
3/21/24 15:45	108.3	10.33		10.107	26.98373643
3/21/24 16:00	108.5	10.31		10.281	26.78396803
3/21/24 16:15	107.2	10.2		10.329	26.65419962
3/21/24 16:30	104.8	9.98		10.301	26.60443121
3/21/24 16:45	103.8	9.87		10.321	26.54466281
3/21/24 17:00	103.5	9.86		10.201	26.6748944
3/21/24 17:15	103	9.82		10.177	26.665126
3/21/24 17:30	102.5	9.77		10.236	26.59535759
3/21/24 17:45	103.6	9.84		10.443	26.41558918
3/21/24 18:00	103.7	9.83		10.57	26.27582078
3/21/24 18:15	103.3	9.77		10.717	26.19605237
3/21/24 18:30	103.5	9.75		10.872	26.17628397
3/21/24 18:45	103.8	9.77		10.929	26.18651556
3/21/24 19:00	104.4	9.81		11.014	26.16674715
3/21/24 19:15	101.9	9.59		10.946	26.15697875
3/21/24 19:30	98.4	9.28		10.839	26.19721034
3/21/24 19:45	91	8.58		10.786	26.44744193
3/21/24 20:00	96	9.02		10.963	26.33767353
3/21/24 20:15	95.6	8.99		10.946	26.26790512
3/21/24 20:30	97	9.12		11.022	26.06813672
3/21/24 20:45	95.6	9		10.987	25.97836831
3/21/24 21:00	90.8	8.58		10.895	25.6085999
3/21/24 21:15	84.1	7.98		10.794	25.4988315
3/21/24 22:30	62.2	5.95		10.369	25.63906309
3/21/24 22:45	62.3	5.94		10.443	25.64929469
3/21/24 23:00	71.1	6.77		10.578	25.65952628
3/21/24 23:15	81.8	7.75		10.703	25.75975787
3/21/24 23:30	80.8	7.66		10.693	25.83998947
3/21/24 23:45	89.1	8.43		10.748	25.90022106
3/22/24 0:00	98.7	9.33		10.774	26.08045266
3/22/24 0:15	101	9.55		10.744	26.14068425
3/22/24 0:30	101.8	9.63		10.728	26.12091584
3/22/24 0:45	99.2	9.42		10.466	26.43114744
3/22/24 1:00	97.2	9.27		10.191	26.65137903
3/22/24 1:15	98	9.3		10.488	26.31161063
3/22/24 1:30	99.2	9.42		10.525	26.17184222
3/22/24 1:45	98.1	9.32		10.497	26.21207381
3/22/24 2:00	98.4	9.39		10.22	26.49230541
3/22/24 2:15	98.8	9.43		10.181	26.552537
3/22/24 2:30	97.9	9.36		10.065	26.6927686
3/22/24 2:45	95.6	9.16		9.954	26.71300019
3/22/24 3:00	94.7	9.08		9.927	26.77323178
3/22/24 3:15	94.1	9.03		9.857	26.88346338
3/22/24 3:30	93.2	8.95		9.757	27.03369497
3/22/24 3:45	94.7	9.08		9.845	26.95392657
3/22/24 4:00	95.4	9.15		9.815	26.96415816
3/22/24 4:15	95	9.12		9.776	27.01438975
3/22/24 4:30	94.3	9.06		9.718	27.07462135
3/22/24 4:45	94.1	9.05		9.698	27.10485294
3/22/24 5:00	93.4	8.98		9.67	27.13508454
3/22/24 5:15	91.2	8.79		9.582	27.23531613
3/22/24 5:30	91.2	8.79		9.576	27.23554772
3/22/24 5:45	90.7	8.74		9.584	27.23577932
3/22/24 6:00	91	8.77		9.581	27.23601091
3/22/24 6:15	91.6	8.82		9.568	27.24624251
3/22/24 6:30	91.3	8.8		9.558	27.2564741
3/22/24 6:45	91.2	8.79		9.552	27.26670569
3/22/24 7:00	90.9	8.76		9.555	27.26693729
3/22/24 7:15	90.8	8.75		9.554	27.26716888
3/22/24 7:30	90.4	8.71		9.576	27.24740047
3/22/24 7:45	90.5	8.72		9.555	27.26763207
3/22/24 8:00	90.4	8.71		9.548	27.26786366
3/22/24 8:15	90.9	8.75		9.623	27.17809526
3/22/24 8:30	95.9	9.2		9.931	26.69832685
3/22/24 8:45	100.8	9.62		10.275	26.21855844
3/22/24 9:00	102.1	9.73		10.377	26.14879004
3/22/24 9:15	102.7	9.78		10.407	26.08902163
3/22/24 9:30	102.6	9.78		10.408	26.10925323
3/22/24 9:45	103.4	9.84		10.474	26.01948482
3/22/24 10:00	103.5	9.85		10.467	26.01971641
3/22/24 10:15	103	9.82		10.377	26.16994801
3/22/24 10:30	103	9.81		10.345	26.3201796
3/22/24 10:45	102.9	9.8		10.318	26.3804112
3/22/24 11:00	102.7	9.78		10.307	26.40064279
3/22/24 11:15	102.7	9.78		10.323	26.40087438
3/22/24 11:30	103.1	9.82		10.342	26.39110598
3/22/24 11:45	103.2	9.83		10.363	26.37133757
3/22/24 12:00	100.8	9.64		10.019	26.89156917
3/22/24 12:15	101.6	9.75		9.776	27.16180076
3/22/24 12:30	96	9.22		9.72	27.12203235
3/22/24 12:45	95.3	9.16		9.688	27.17226395
3/22/24 13:00	95.3	9.16		9.667	27.20249554
3/22/24 13:15	94.6	9.1		9.61	27.28272714
3/22/24 13:30	95.3	9.17		9.633	27.29295873
3/22/24 13:45	96.3	9.25		9.695	27.23319032
3/22/24 14:00	98	9.39		9.824	27.07342192
3/22/24 14:15	98.3	9.43		9.841	27.08365351
3/22/24 14:30	98.3	9.42		9.82	27.15388511
3/22/24 14:45	97.2	9.32		9.814	27.1441167
3/22/24 15:00	94.8	9.1		9.769	27.14434829
3/22/24 15:15	95.7	9.19		9.778	27.14457989
3/22/24 15:30	95.5	9.17		9.772	27.10481148
3/22/24 15:45	98.1	9.4		9.833	27.13504308
3/22/24 16:00	97	9.31		9.768	27.13527467
3/22/24 16:15	95.5	9.17		9.749	27.16550626
3/22/24 16:30	95.7	9.19		9.728	27.14573786
3/22/24 16:45	95.1	9.14		9.73	27.12596945
3/22/24 17:00	94.9	9.12		9.706	27.14620104
3/22/24 17:15	93.7	9.01		9.686	27.17643264
3/22/24 17:30	93	8.94		9.665	27.20666423
3/22/24 17:45	93.4	8.98		9.705	27.15689583
3/22/24 18:00	92.5	8.89		9.687	27.19712742
3/22/24 18:15	103.4	9.84		10.43	26.22735901
3/22/24 18:30	103	9.8		10.431	26.23759061
3/22/24 18:45	102.1	9.72		10.388	26.2778222
3/22/24 19:00	101.7	9.69		10.355	26.2980538
3/22/24 19:15	101.7	9.69		10.334	26.33828539
3/22/24 19:30	100.8	9.61		10.271	26.44851698
3/22/24 19:45	102.3	9.74		10.382	26.31874858
3/22/24 20:00	102.5	9.75		10.437	26.24898017
3/22/24 20:15	103.7	9.85		10.531	26.11921177
3/22/24 20:30	103.5	9.83		10.556	26.08944336
3/22/24 20:45	101.7	9.67		10.473	26.17967495
3/22/24 21:00	102.8	9.77		10.51	26.05990655
3/22/24 21:15	103.9	9.87		10.552	26.01013814
3/22/24 21:30	104	9.88		10.579	26.01036974
3/22/24 21:45	100.4	9.54		10.516	26.06060133
3/22/24 22:00	100.9	9.6		10.493	26.02083292
3/22/24 22:15	97.5	9.29		10.425	25.98106452
3/22/24 22:30	91.7	8.76		10.32	25.95129611
3/22/24 22:45	87.3	8.34		10.304	25.94152771
3/22/24 23:00	88	8.4		10.375	26.0017593
3/22/24 23:15	90.1	8.6		10.372	26.02199089
3/22/24 23:30	92.9	8.86		10.351	26.11222249
3/22/24 23:45	95.9	9.15		10.346	26.18245408
3/23/24 0:00	96.3	9.18		10.318	26.25268568
3/23/24 0:15	98.1	9.35		10.351	26.22291727
3/23/24 0:30	98.2	9.36		10.355	26.23314886
3/23/24 0:45	99.3	9.46		10.386	26.25338046
3/23/24 1:00	98.8	9.41		10.341	26.32361205
3/23/24 1:15	97.5	9.29		10.308	26.37384365
3/23/24 1:30	97.8	9.32		10.3	26.38407524
3/23/24 1:45	94.9	9.08		9.986	26.87430683
3/23/24 2:00	95.4	9.13		10.035	26.78453843
3/23/24 2:15	92.4	8.87		9.787	27.08477002
3/23/24 2:30	91.4	8.77		9.793	27.09500162
3/23/24 2:45	91.9	8.83		9.727	27.14523321
3/23/24 3:00	90.7	8.73		9.625	27.2454648
3/23/24 3:15	90.3	8.68		9.62	27.2656964
3/23/24 3:30	90.2	8.68		9.617	27.26592799
3/23/24 3:45	90.8	8.72		9.711	27.16615958
3/23/24 4:00	91.3	8.77		9.729	27.15639118
3/23/24 4:15	90.8	8.72		9.718	27.16662277
3/23/24 4:30	90.4	8.69		9.666	27.18685437
3/23/24 4:45	90	8.65		9.657	27.19708596
3/23/24 5:00	90.6	8.72		9.634	27.21731755
3/23/24 5:15	90.1	8.66		9.687	27.21754915
3/23/24 5:30	90.5	8.7		9.673	27.22778074
3/23/24 5:45	90.8	8.74		9.633	27.23801234
3/23/24 6:00	90.2	8.69		9.568	27.29824393
3/23/24 6:15	89.7	8.64		9.539	27.32847552
3/23/24 6:30	89.6	8.64		9.52	27.34870712
3/23/24 6:45	89.5	8.63		9.509	27.36893871
3/23/24 7:00	89.5	8.62		9.515	27.36917031
3/23/24 7:15	89.5	8.63		9.52	27.3594019
3/23/24 7:30	89.6	8.63		9.525	27.34963349
3/23/24 7:45	89.7	8.65		9.533	27.33986509
3/23/24 8:00	90	8.67		9.535	27.34009668
3/23/24 8:15	90.5	8.72		9.557	27.32032828
3/23/24 8:30	94.6	9.08		9.785	27.02055987
3/23/24 8:45	98.1	9.39		9.959	26.85079146
3/23/24 9:00	101.4	9.7		10.079	26.67102306
3/23/24 9:15	103.7	9.91		10.149	26.46125465
3/23/24 9:30	105.5	10.09		10.204	26.23148625
3/23/24 9:45	106.7	10.2		10.272	26.15171784
3/23/24 10:00	107.2	10.23		10.304	26.10194943
3/23/24 10:15	107.7	10.29		10.304	26.07218103
3/23/24 10:30	109	10.41		10.299	26.14241262
3/23/24 10:45	106.4	10.16		10.279	26.26264422
3/23/24 11:00	107.2	10.23		10.273	26.35287581
3/23/24 11:15	106.2	10.13		10.179	26.5931074
3/23/24 11:30	104.9	10.01		10.143	26.693339
3/23/24 11:45	104.8	10.01		10.152	26.69357059
3/23/24 12:00	106.2	10.13		10.19	26.72380219
3/23/24 12:15	106.3	10.13		10.265	26.59403378
3/23/24 12:30	108	10.28		10.3	26.60426537
3/23/24 12:45	108.9	10.35		10.321	26.64449697
3/23/24 13:00	110.1	10.47		10.344	26.68472856
3/23/24 13:15	110.8	10.56		10.151	26.92496015
3/23/24 13:30	109.1	10.43		9.899	27.23519175
3/23/24 13:45	113.2	10.76		10.237	27.00542334
3/23/24 14:00	112.2	10.68		10.15	27.07565494
3/23/24 14:15	115.5	10.97		10.284	26.92588653
3/23/24 14:30	117.4	11.16		10.291	26.88611812
3/23/24 14:45	117.8	11.19		10.218	27.18634972
3/23/24 15:00	101.2	9.68		9.862	27.35658131
3/23/24 15:15	99.8	9.58		9.674	27.41681291
3/23/24 15:30	99.2	9.52		9.674	27.4270445
3/23/24 15:45	99.8	9.58		9.69	27.44727609
3/23/24 16:00	98.3	9.44		9.675	27.44750769
3/23/24 16:15	97.6	9.37		9.659	27.43773928
3/23/24 16:30	98.7	9.48		9.645	27.45797088
3/23/24 16:45	97.9	9.39		9.734	27.31820247
3/23/24 17:00	99.2	9.51		9.761	27.35843406
3/23/24 17:15	104.1	9.96		9.904	27.25866566
3/23/24 17:30	103.7	9.9		10.002	27.11889725
3/23/24 17:45	106.2	10.11		10.21	26.89912885
3/23/24 18:00	102.8	9.82		10.029	27.00936044
3/23/24 18:15	99	9.48		9.889	27.10959203
3/23/24 18:30	96.7	9.27		9.796	27.19982363
3/23/24 18:45	96.7	9.27		9.818	27.18005522
3/23/24 19:00	95.3	9.14		9.775	27.23028682
3/23/24 19:15	94.5	9.07		9.771	27.25051841
3/23/24 19:30	93.1	8.93		9.746	27.28075
3/23/24 19:45	92.2	8.85		9.71	27.3209816
3/23/24 20:00	107.7	10.11		11.049	26.22121319
3/23/24 20:15	98.1	9.37		9.989	27.08144479
3/23/24 20:30	102.6	9.77		10.216	26.91167638
3/23/24 20:45	107.7	10.15		10.806	26.40190797
3/23/24 21:00	107.7	10.15		10.821	26.44213957
3/23/24 21:15	108.2	10.2		10.807	26.41237116
3/23/24 21:30	107.5	10.14		10.782	26.39260276
3/23/24 21:45	107.4	10.12		10.828	26.37283435
3/23/24 22:00	107.2	10.09		10.867	26.36306594
3/23/24 22:15	107.4	10.11		10.89	26.33329754
3/23/24 22:30	106.9	10.07		10.877	26.19352913
3/23/24 22:45	105.1	9.9		10.85	26.27376073
3/23/24 23:00	100.3	9.46		10.812	26.31399232
3/23/24 23:15	99.4	9.4		10.71	26.26422391
3/23/24 23:30	97.1	9.19		10.694	26.16445551
3/23/24 23:45	97.6	9.22		10.776	26.1646871
3/24/24 0:00	100	9.45		10.723	26.21491869
3/24/24 0:15	99.2	9.39		10.656	26.24515029
3/24/24 0:30	100.2	9.49		10.624	26.23538188
3/24/24 0:45	99.5	9.42		10.626	26.24561348
3/24/24 1:00	97.7	9.27		10.603	26.18584507
3/24/24 1:15	91.6	8.7		10.505	26.14607666
3/24/24 1:30	91.5	8.7		10.465	26.23630826
3/24/24 1:45	102.7	9.74		10.658	25.89653985
3/24/24 2:00	95	9.07		10.026	27.02677145
3/24/24 2:15	93.9	8.99		9.898	27.14700304
3/24/24 2:30	93.1	8.9		10	27.08723463
3/24/24 2:45	93.5	8.95		9.903	27.13746623
3/24/24 3:00	94.2	9.02		9.911	27.12769782
3/24/24 3:15	94.8	9.07		9.969	27.06792942
3/24/24 3:30	97.1	9.27		10.12	26.84816101
3/24/24 3:45	97.2	9.28		10.072	26.8783926
3/24/24 4:00	92.6	8.86		9.986	27.0286242
3/24/24 4:15	94.5	9.06		9.845	27.08885579
3/24/24 4:30	93.2	8.94		9.78	27.13908739
3/24/24 4:45	91.8	8.81		9.741	27.17931898
3/24/24 5:00	90.8	8.72		9.715	27.21955057
3/24/24 5:15	90.4	8.68		9.695	27.24978217
3/24/24 5:30	90.9	8.74		9.661	27.28001376
3/24/24 5:45	90.5	8.7		9.639	27.30024536
3/24/24 6:00	90.1	8.66		9.632	27.31047695
3/24/24 6:15	90.9	8.74		9.668	27.29070854
3/24/24 6:30	90.9	8.74		9.657	27.31094014
3/24/24 6:45	90.7	8.72		9.621	27.33117173
3/24/24 7:00	90.5	8.71		9.619	27.33140333
3/24/24 7:15	90.6	8.72		9.614	27.34163492
3/24/24 7:30	91	8.75		9.623	27.34186651
3/24/24 7:45	91	8.75		9.627	27.33209811
